152,76.85185185185185
156,79.62962962962963
160,82.4074074074074
164,85.18518518518518
168,87.96296296296296
172,90.74074074074075
176,93.51851851851852
180,96.29629629629629
184,99.07407407407408
188,101.85185185185185
192,104.62962962962963
196,107.4074074074074
200,110.18518518518519
460,110.18518518518519
464,110.18518518518519
468,110.18518518518519
472,110.18518518518519
540,121.29629629629629
544,124.07407407407408
548,126.85185185185185
552,129.62962962962962
556,132.40740740740742
560,135.1851851851852
564,137.96296296296296
568,140.74074074074076
572,143.5185185185185
576,146.29629629629628
580,149.07407407407408
584,151.85185185185185
588,154.62962962962962
740,154.62962962962962
744,154.62962962962962
796,160.1851851851852
800,162.962962962963
804,165.74074074074073
808,168.5185185185185
812,171.2962962962963
816,174.07407407407408
820,176.85185185185185
824,179.62962962962965
828,182.40740740740742
832,185.18518518518516
836,187.96296296296296
840,190.74074074074073
844,193.5185185185185
848,196.2962962962963
852,199.07407407407408
856,201.85185185185188
860,204.62962962962965
864,207.4074074074074
868,210.1851851851852
872,210.1851851851852
1048,210.1851851851852
1052,210.1851851851852
1056,210.1851851851852
1060,210.1851851851852
1188,226.85185185185185
1192,226.85185185185185
1196,226.85185185185185
1200,226.85185185185185
1336,226.85185185185185
1340,226.85185185185185
1344,226.85185185185185
1624,226.85185185185185
1628,226.85185185185185
1632,226.85185185185185
1928,226.85185185185185
1932,226.85185185185185
1936,226.85185185185185
2208,226.85185185185185
2212,226.85185185185185
2216,226.85185185185185
2220,226.85185185185185
2496,226.85185185185185
2500,226.85185185185185
2504,226.85185185185185
2792,226.85185185185185
2796,226.85185185185185
2800,226.85185185185185
2804,226.85185185185185
2808,226.85185185185185
3020,215.74074074074073
3024,212.96296296296296
3028,210.1851851851852
3032,207.4074074074074
3036,204.62962962962965
3356,204.62962962962965
3360,204.62962962962965
3364,204.62962962962965
3368,204.62962962962965
3372,204.62962962962965
3376,204.62962962962965
3672,204.62962962962965
3676,204.62962962962965
3680,204.62962962962965
3684,204.62962962962965
3688,204.62962962962965
3832,215.74074074074073
3836,218.51851851851853
3840,221.2962962962963
3844,221.2962962962963
3960,221.2962962962963
3964,221.2962962962963
3968,221.2962962962963
3972,221.2962962962963
4256,221.2962962962963
4260,221.2962962962963
4264,221.2962962962963
4268,221.2962962962963
4552,221.2962962962963
4556,221.2962962962963
4560,221.2962962962963
4828,221.2962962962963
4832,221.2962962962963
4836,221.2962962962963
4840,221.2962962962963
5136,221.2962962962963
5140,221.2962962962963
5144,221.2962962962963
5148,221.2962962962963
5152,221.2962962962963
5236,210.1851851851852
5240,207.4074074074074
5244,204.62962962962965
5248,201.85185185185188
5252,199.07407407407408
5256,196.2962962962963
5260,193.5185185185185
5264,190.74074074074073
5268,187.96296296296296
5272,185.18518518518516
5276,182.40740740740742
5280,179.62962962962965
5284,176.85185185185185
5288,174.07407407407408
5292,171.2962962962963
5296,168.5185185185185
5300,165.74074074074073
5304,162.962962962963
5420,162.962962962963
5424,162.962962962963
5428,162.962962962963
5488,149.07407407407408
5492,146.29629629629628
5496,143.5185185185185
5500,140.74074074074076
5504,137.96296296296296
5508,135.1851851851852
5512,132.40740740740742
5516,129.62962962962962
5520,126.85185185185185
5524,124.07407407407408
5528,121.29629629629629
5532,118.51851851851852
5536,115.74074074074075
5540,112.96296296296296
5544,110.18518518518519
5548,107.4074074074074
5552,104.62962962962963
5556,101.85185185185185
5560,99.07407407407408
5564,96.29629629629629
5568,93.51851851851852
5572,90.74074074074075
5576,87.96296296296296
5580,85.18518518518518
5584,82.4074074074074
5588,79.62962962962963
5592,76.85185185185185
5596,74.07407407407408
5600,71.2962962962963
5604,68.51851851851852
5608,65.74074074074073
5612,62.962962962962955
5616,60.18518518518518
5620,57.407407407407405
5624,54.62962962962963
5628,51.85185185185185
5632,49.074074074074076
5636,46.29629629629629
5640,43.51851851851852
5644,40.74074074074075
5648,37.96296296296296
5652,35.18518518518519
5656,32.407407407407405
5716,32.407407407407405
5720,32.407407407407405
5724,32.407407407407405
5728,32.407407407407405
